Date;Day;mean_temp_7.5cm;Simulated_WC_theta;Simulated leaching [mm];pF_from_theta
13.11.2008;5,007;23.55;0.0994;10.7809;1.89760
14.11.2008;5,008;23.80;0.0961;9.2267;1.91211
15.11.2008;5,009;25.40;0.0933;7.9832;1.92594
16.11.2008;5,010;27.00;0.0906;6.9928;1.93983
17.11.2008;5,011;27.15;0.0885;6.1925;1.95194
18.11.2008;5,012;26.20;0.0861;5.5355;1.96690
19.11.2008;5,013;25.25;0.0840;4.9885;1.98186
20.11.2008;5,014;24.95;0.0823;4.5273;1.99500
21.11.2008;5,015;25.25;0.0804;4.1341;2.01270
22.11.2008;5,016;25.65;0.0786;3.7955;2.03356
23.11.2008;5,017;26.45;0.0770;3.5016;2.05621
24.11.2008;5,018;26.50;0.0753;3.2443;2.08806
25.11.2008;5,019;26.15;0.0743;3.0176;2.10095
26.11.2008;5,020;25.45;0.0734;2.8166;2.10901
27.11.2008;5,021;24.75;0.0728;2.6373;2.11593
28.11.2008;5,022;22.80;0.0722;2.4765;2.12200
29.11.2008;5,023;22.45;0.0717;2.3318;2.12745
30.11.2008;5,024;21.85;0.0712;2.2008;2.13245
01.12.2008;5,025;21.50;0.0708;2.0819;2.13703
02.12.2008;5,026;22.00;0.0704;1.9735;2.14129
03.12.2008;5,027;22.80;0.0701;1.8744;2.14538
04.12.2008;5,028;23.15;0.0698;1.7834;2.14918
05.12.2008;5,029;23.40;0.0695;1.6996;2.15267
06.12.2008;5,030;23.10;0.0693;1.6224;2.15601
07.12.2008;5,031;23.35;0.0690;1.5509;2.15915
08.12.2008;5,032;23.35;0.0688;1.4846;2.16218
09.12.2008;5,033;22.50;0.0686;1.4229;2.16517
10.12.2008;5,034;22.05;0.0684;1.3655;2.16785
11.12.2008;5,035;22.40;0.0682;1.3119;2.17053
12.12.2008;5,036;22.70;0.0680;1.2618;2.17309
13.12.2008;5,037;22.75;0.0678;1.2148;2.17550
14.12.2008;5,038;23.00;0.0677;1.1708;2.17795
15.12.2008;5,039;22.95;0.0675;1.1293;2.18026
16.12.2008;5,040;22.70;0.0673;1.0903;2.18251
17.12.2008;5,041;23.40;0.0672;1.0535;2.18475
18.12.2008;5,042;22.70;0.0671;1.0188;2.18674
19.12.2008;5,043;22.00;0.0669;0.9860;2.18885
20.12.2008;5,044;22.60;0.0668;0.9549;2.19084
21.12.2008;5,045;23.65;0.0667;0.9254;2.19295
22.12.2008;5,046;23.75;0.0666;0.8975;2.19468
23.12.2008;5,047;23.95;0.0665;0.8709;2.19643
24.12.2008;5,048;23.85;0.0663;0.8457;2.19839
25.12.2008;5,049;24.45;0.0662;0.8216;2.20030
26.12.2008;5,050;24.50;0.0661;0.7987;2.20183
27.12.2008;5,051;24.40;0.0660;0.7769;2.20354
28.12.2008;5,052;24.90;0.0659;0.7560;2.20584
29.12.2008;5,053;25.75;0.0658;0.7361;2.20743
30.12.2008;5,054;26.25;0.0658;0.7171;2.20852
31.12.2008;5,055;25.75;0.0657;0.6988;2.20944
01.01.2009;5,056;24.75;0.0656;0.6814;2.21097
02.01.2009;5,057;24.60;0.0655;0.6646;2.21245
03.01.2009;5,058;24.65;0.0654;0.6486;2.21380
04.01.2009;5,059;24.15;0.0653;0.6331;2.21555
05.01.2009;5,060;24.45;0.0653;0.6183;2.21704
06.01.2009;5,061;24.55;0.0652;0.6041;2.21839
07.01.2009;5,062;24.95;0.0651;0.5904;2.21983
08.01.2009;5,063;25.25;0.0650;0.5772;2.22143
09.01.2009;5,064;24.10;0.0650;0.5646;2.22272
10.01.2009;5,065;22.20;0.0649;0.5523;2.22413
11.01.2009;5,066;21.55;0.0648;0.5406;2.22578
12.01.2009;5,067;21.10;0.0648;0.5292;2.22677
13.01.2009;5,068;21.45;0.0647;0.5182;2.22843
14.01.2009;5,069;21.45;0.0646;0.5076;2.22985
15.01.2009;5,070;21.55;0.0646;0.4974;2.23140
16.01.2009;5,071;21.75;0.0645;0.4875;2.23281
17.01.2009;5,072;22.35;0.0645;0.4780;2.23426
18.01.2009;5,073;22.55;0.0644;0.4687;2.23569
19.01.2009;5,074;23.40;0.0643;0.4598;2.23701
20.01.2009;5,075;23.75;0.0643;0.4511;2.23835
21.01.2009;5,076;24.10;0.0642;0.4427;2.23956
22.01.2009;5,077;23.50;0.0642;0.4346;2.24098
23.01.2009;5,078;24.55;0.0641;0.4267;2.24233
24.01.2009;5,079;25.20;0.0641;0.4191;2.24101
25.01.2009;5,080;24.95;0.0641;0.4116;2.24033
26.01.2009;5,081;24.95;0.0640;0.4044;2.24088
27.01.2009;5,082;25.70;0.0640;0.3974;2.24144
28.01.2009;5,083;25.70;0.0639;0.3907;2.24190
29.01.2009;5,084;26.10;0.0639;0.3841;2.24269
30.01.2009;5,085;26.20;0.0639;0.3776;2.24288
31.01.2009;5,086;26.00;0.0638;0.3714;2.24373
01.02.2009;5,087;26.10;0.0638;0.3654;2.24474
02.02.2009;5,088;26.40;0.0637;0.3595;2.24559
03.02.2009;5,089;26.65;0.0637;0.3537;2.24647
04.02.2009;5,090;26.55;0.0637;0.3481;2.24712
05.02.2009;5,091;27.20;0.0636;0.3427;2.24767
06.02.2009;5,092;27.40;0.0636;0.3374;2.24841
07.02.2009;5,093;26.65;0.0636;0.3322;2.24897
08.02.2009;5,094;26.75;0.0635;0.3272;2.24988
09.02.2009;5,095;26.75;0.0635;0.3223;2.25062
10.02.2009;5,096;26.70;0.0635;0.3175;2.25106
11.02.2009;5,097;27.30;0.0634;0.3129;2.25212
12.02.2009;5,098;27.95;0.0634;0.3083;2.25294
13.02.2009;5,099;27.85;0.0634;0.3039;2.25331
14.02.2009;5,100;27.35;0.0633;0.2996;2.25305
15.02.2009;5,101;27.30;0.0633;0.2953;2.25369
16.02.2009;5,102;27.40;0.0633;0.2912;2.25451
17.02.2009;5,103;28.15;0.0632;0.2872;2.25520
18.02.2009;5,104;29.10;0.0632;0.2833;2.25659
19.02.2009;5,105;29.10;0.0632;0.2794;2.25693
20.02.2009;5,106;30.60;0.0631;0.2756;2.25760
21.02.2009;5,107;31.10;0.0631;0.2720;2.25778
22.02.2009;5,108;31.60;0.0631;0.2684;2.25851
23.02.2009;5,109;32.05;0.0631;0.2649;2.25891
24.02.2009;5,110;32.00;0.0630;0.2614;2.25905
25.02.2009;5,111;32.05;0.0630;0.2581;2.26051
26.02.2009;5,112;32.60;0.0630;0.2548;2.26179
27.02.2009;5,113;32.30;0.0629;0.2516;2.26308
28.02.2009;5,114;32.20;0.0629;0.2484;2.26480
01.03.2009;5,115;30.50;0.0832;0.2453;2.09742
02.03.2009;5,116;29.85;0.0819;0.2423;2.08779
03.03.2009;5,117;30.90;0.0800;0.2393;2.08876
04.03.2009;5,118;31.50;0.0780;0.2364;2.09365
05.03.2009;5,119;32.15;0.0757;0.2336;2.10287
06.03.2009;5,120;32.20;0.0735;0.2308;2.11775
07.03.2009;5,121;32.20;0.0712;0.2281;2.14641
08.03.2009;5,122;32.60;0.0696;0.2254;2.18010
09.03.2009;5,123;32.40;0.0688;0.2228;2.18902
10.03.2009;5,124;32.35;0.0683;0.2202;2.19471
11.03.2009;5,125;32.85;0.0678;0.2177;2.19980
12.03.2009;5,126;32.95;0.0674;0.2152;2.20378
13.03.2009;5,127;33.45;0.0671;0.2128;2.20756
14.03.2009;5,128;26.40;0.2416;0.2104;1.78955
15.03.2009;5,129;25.10;0.1643;0.2081;1.72101
16.03.2009;5,130;25.65;0.1392;0.2058;1.76900
17.03.2009;5,131;26.50;0.1262;0.2036;1.80312
18.03.2009;5,132;26.55;0.1176;0.2014;1.82940
19.03.2009;5,133;27.95;0.1146;0.1992;1.84290
20.03.2009;5,134;28.05;0.1092;0.1971;1.86152
21.03.2009;5,135;28.45;0.1681;0.1950;1.78273
22.03.2009;5,136;29.15;0.1433;0.1929;1.78612
23.03.2009;5,137;30.35;0.1284;0.1909;1.80669
24.03.2009;5,138;31.05;0.1185;0.1889;1.83057
25.03.2009;5,139;28.20;0.2605;0.1870;1.58704
26.03.2009;5,140;28.70;0.1609;0.1851;1.71175
27.03.2009;5,141;28.75;0.1551;0.1832;1.74186
28.03.2009;5,142;29.30;0.1364;0.1813;1.77930
29.03.2009;5,143;29.70;0.1244;0.1795;1.80966
30.03.2009;5,144;29.50;0.1159;0.1777;1.83505
31.03.2009;5,145;27.85;0.1708;0.1760;1.76566
01.04.2009;5,146;28.30;0.1446;0.1743;1.77570
02.04.2009;5,147;28.40;0.1295;0.1726;1.80053
03.04.2009;5,148;29.00;0.1201;0.1709;1.82475
04.04.2009;5,149;29.90;0.1131;0.1693;1.84634
05.04.2009;5,150;30.50;0.1076;0.1676;1.86517
06.04.2009;5,151;30.40;0.1035;0.1660;1.88111
07.04.2009;5,152;30.25;0.0999;0.1645;1.89597
08.04.2009;5,153;30.50;0.0968;0.1629;1.90954
09.04.2009;5,154;30.85;0.0938;0.1615;1.92387
10.04.2009;5,155;31.40;0.0907;0.1602;1.93972
11.04.2009;5,156;31.05;0.0879;0.1605;1.95672
12.04.2009;5,157;30.45;0.0939;0.1696;1.93024
13.04.2009;5,158;31.00;0.0914;0.2232;1.94133
14.04.2009;5,159;31.15;0.0889;0.4407;1.95428
15.04.2009;5,160;29.90;0.2335;0.9636;1.71674
16.04.2009;5,161;30.70;0.1575;1.6036;1.72666
17.04.2009;5,162;29.60;0.1355;2.0292;1.77580
18.04.2009;5,163;30.10;0.2744;2.2099;1.54946
19.04.2009;5,164;30.55;0.1614;2.2485;1.70954
20.04.2009;5,165;30.80;0.1373;2.2196;1.76872
21.04.2009;5,166;29.95;0.1244;2.1606;1.80571
22.04.2009;5,167;30.30;0.1852;2.0889;1.73363
23.04.2009;5,168;31.30;0.1483;2.0128;1.75586
24.04.2009;5,169;31.35;0.1309;1.9366;1.79132
25.04.2009;5,170;31.20;0.1203;1.8856;1.82068
26.04.2009;5,171;28.95;0.2873;2.2677;1.52783
27.04.2009;5,172;29.75;0.1628;4.5476;1.70671
28.04.2009;5,173;30.35;0.1386;6.5805;1.76603
29.04.2009;5,174;29.65;0.1261;6.6209;1.80173
30.04.2009;5,175;29.75;0.1184;6.0915;1.82678
01.05.2009;5,176;30.10;0.1126;6.2104;1.84690
02.05.2009;5,177;30.00;0.1078;10.4074;1.86459
03.05.2009;5,178;29.35;0.1036;12.2537;1.88098
04.05.2009;5,179;28.95;0.0997;10.8267;1.89677
05.05.2009;5,180;29.95;0.0967;9.2752;1.91003
06.05.2009;5,181;30.70;0.0937;8.0130;1.92418
07.05.2009;5,182;31.40;0.0906;7.0072;1.94029
08.05.2009;5,183;31.95;0.0879;6.1966;1.95664
09.05.2009;5,184;29.70;0.0873;5.5331;1.95831
10.05.2009;5,185;29.45;0.2798;4.9821;1.55578
11.05.2009;5,186;29.75;0.1700;4.5186;1.69690
12.05.2009;5,187;28.90;0.1643;4.1241;1.72581
13.05.2009;5,188;28.40;0.1574;3.7851;1.74274
14.05.2009;5,189;28.90;0.1649;3.4910;1.73805
15.05.2009;5,190;29.25;0.1421;3.2339;1.76897
16.05.2009;5,191;28.85;0.1312;3.0076;1.79456
17.05.2009;5,192;29.95;0.1229;2.8086;1.81760
18.05.2009;5,193;30.25;0.1165;2.6527;1.83716
19.05.2009;5,194;30.55;0.1114;2.6797;1.85425
20.05.2009;5,195;29.40;0.1091;3.3511;1.86459
21.05.2009;5,196;29.55;0.2331;4.6597;1.67731
22.05.2009;5,197;30.05;0.1628;5.4255;1.71498
23.05.2009;5,198;30.50;0.1395;5.4496;1.76647
24.05.2009;5,199;29.95;0.1425;5.1765;1.77530
25.05.2009;5,200;29.90;0.1322;4.8375;1.79757
26.05.2009;5,201;29.75;0.2705;4.5046;1.55877
27.05.2009;5,202;29.05;0.1882;4.1959;1.67215
28.05.2009;5,203;28.60;0.2699;3.9139;1.55315
29.05.2009;5,204;29.35;0.1618;3.6584;1.70923
30.05.2009;5,205;29.20;0.1384;3.4338;1.76682
31.05.2009;5,206;28.85;0.2401;3.2798;1.62075
01.06.2009;5,207;30.00;0.1589;9.4440;1.71717
02.06.2009;5,208;29.25;0.1401;19.5949;1.76544
03.06.2009;5,209;29.25;0.1277;16.2674;1.79936
04.06.2009;5,210;29.15;0.1193;13.2071;1.82493
05.06.2009;5,211;29.00;0.1131;11.1891;1.84544
06.06.2009;5,212;29.10;0.1084;10.2404;1.86274
07.06.2009;5,213;29.55;0.1044;9.8880;1.87811
08.06.2009;5,214;29.90;0.1009;9.3233;1.89251
09.06.2009;5,215;30.15;0.0978;8.4618;1.90598
10.06.2009;5,216;29.10;0.0969;7.5511;1.91138
11.06.2009;5,217;27.20;0.3094;6.7235;1.49039
12.06.2009;5,218;28.50;0.1636;6.0100;1.70447
13.06.2009;5,219;29.20;0.1386;5.4037;1.76554
14.06.2009;5,220;29.65;0.1260;4.8888;1.80177
15.06.2009;5,221;29.70;0.1176;4.4528;1.82848
16.06.2009;5,222;29.25;0.1143;4.5991;1.84279
17.06.2009;5,223;28.75;0.1289;9.8916;1.82513
18.06.2009;5,224;29.15;0.1590;12.5169;1.78577
19.06.2009;5,225;29.55;0.1390;10.9652;1.79439
20.06.2009;5,226;29.45;0.1262;9.3495;1.81381
21.06.2009;5,227;29.50;0.1177;8.0598;1.83463
22.06.2009;5,228;30.00;0.1112;7.0397;1.85424
23.06.2009;5,229;29.80;0.1061;6.2205;1.87184
24.06.2009;5,230;30.25;0.1027;5.5514;1.88534
25.06.2009;5,231;31.05;0.0990;4.9965;1.90071
26.06.2009;5,232;30.35;0.0953;4.5301;1.91701
27.06.2009;5,233;29.85;0.1283;4.1338;1.85532
28.06.2009;5,234;29.15;0.1526;3.7937;1.81579
29.06.2009;5,235;29.20;0.1365;3.4996;1.81502
30.06.2009;5,236;29.40;0.1246;3.2438;1.82678
01.07.2009;5,237;30.35;0.1165;3.0202;1.84343
02.07.2009;5,238;30.35;0.1300;2.8243;1.82488
03.07.2009;5,239;30.70;0.1218;2.6522;1.83879
04.07.2009;5,240;30.50;0.1145;2.5006;1.85401
05.07.2009;5,241;28.35;0.1527;2.3668;1.80166
06.07.2009;5,242;28.10;0.1586;2.2481;1.77596
07.07.2009;5,243;27.90;0.1398;2.1424;1.78679
08.07.2009;5,244;28.50;0.2283;2.0475;1.65309
09.07.2009;5,245;29.70;0.1583;1.9616;1.72100
10.07.2009;5,246;31.05;0.1364;1.8833;1.77268
11.07.2009;5,247;31.05;0.1243;1.8111;1.80715
12.07.2009;5,248;30.40;0.1247;1.7440;1.81591
13.07.2009;5,249;29.50;0.2309;1.6811;1.66007
14.07.2009;5,250;29.05;0.1687;1.6220;1.70554
15.07.2009;5,251;29.90;0.1421;1.5660;1.76017
16.07.2009;5,252;30.55;0.1293;1.5131;1.79459
17.07.2009;5,253;29.55;0.2140;1.4629;1.68488
18.07.2009;5,254;29.45;0.1553;1.4156;1.73014
19.07.2009;5,255;29.60;0.1351;1.3718;1.77698
20.07.2009;5,256;29.40;0.1238;1.3347;1.80934
21.07.2009;5,257;30.20;0.1163;1.3159;1.83335
22.07.2009;5,258;29.90;0.1466;1.3616;1.79531
23.07.2009;5,259;29.30;0.1337;1.6483;1.80756
24.07.2009;5,260;29.80;0.1232;2.5367;1.82473
25.07.2009;5,261;30.30;0.1157;3.8118;1.84290
26.07.2009;5,262;30.15;0.1101;4.6484;1.86004
27.07.2009;5,263;30.60;0.1055;4.9654;1.87590
28.07.2009;5,264;30.50;0.1011;4.9967;1.89230
29.07.2009;5,265;29.30;0.0979;4.8663;1.90561
30.07.2009;5,266;27.45;0.1456;4.6407;1.82927
31.07.2009;5,267;26.75;0.2830;4.3690;1.53596
01.08.2009;5,268;28.25;0.1674;4.0852;1.70026
02.08.2009;5,269;29.45;0.1411;3.8092;1.76070
03.08.2009;5,270;29.40;0.1276;3.5510;1.79777
04.08.2009;5,271;29.60;0.1190;3.3144;1.82455
05.08.2009;5,272;29.80;0.1372;3.1002;1.80392
06.08.2009;5,273;30.20;0.1273;2.9129;1.82002
07.08.2009;5,274;29.45;0.1201;2.8890;1.83460
08.08.2009;5,275;28.10;0.1296;4.0950;1.82282
09.08.2009;5,276;28.30;0.1937;6.6245;1.73685
10.08.2009;5,277;28.70;0.1509;7.3273;1.75032
11.08.2009;5,278;29.20;0.1332;6.8372;1.78583
12.08.2009;5,279;30.10;0.1356;6.1619;1.79212
13.08.2009;5,280;29.50;0.1257;5.5387;1.81471
14.08.2009;5,281;28.80;0.2168;5.0009;1.68975
15.08.2009;5,282;30.15;0.1556;4.5418;1.72972
16.08.2009;5,283;30.10;0.1352;4.1490;1.77673
17.08.2009;5,284;29.75;0.1241;3.8109;1.80864
18.08.2009;5,285;30.00;0.1166;3.5182;1.83281
19.08.2009;5,286;30.70;0.1104;3.2639;1.85389
20.08.2009;5,287;30.45;0.1053;3.0433;1.87272
21.08.2009;5,288;30.90;0.1010;2.8537;1.89019
22.08.2009;5,289;30.75;0.0973;2.6947;1.90606
23.08.2009;5,290;30.25;0.1215;2.5683;1.85941
24.08.2009;5,291;30.15;0.1169;2.4830;1.86558
25.08.2009;5,292;30.45;0.1115;2.4594;1.87522
26.08.2009;5,293;30.30;0.1289;2.5290;1.84725
27.08.2009;5,294;30.35;0.1218;2.7034;1.85348
28.08.2009;5,295;30.15;0.1208;2.9294;1.85201
29.08.2009;5,296;29.10;0.1146;3.1093;1.86239
30.08.2009;5,297;28.50;0.2859;3.1828;1.53296
31.08.2009;5,298;28.85;0.2259;3.1552;1.61868
01.09.2009;5,299;29.45;0.1570;3.0603;1.72151
02.09.2009;5,300;29.60;0.1818;2.9301;1.70851
03.09.2009;5,301;29.75;0.1517;2.7861;1.74482
04.09.2009;5,302;29.60;0.1515;2.6403;1.75630
05.09.2009;5,303;29.85;0.1351;2.5035;1.78624
06.09.2009;5,304;29.35;0.1478;2.6197;1.77612
07.09.2009;5,305;29.80;0.1337;5.4248;1.79706
08.09.2009;5,306;29.90;0.1291;8.8704;1.80848
09.09.2009;5,307;29.45;0.2048;8.7799;1.70900
10.09.2009;5,308;30.30;0.1535;7.9091;1.73795
11.09.2009;5,309;30.45;0.1339;7.0886;1.78116
12.09.2009;5,310;30.15;0.1227;6.3938;1.81270
13.09.2009;5,311;30.60;0.1559;5.8061;1.77461
14.09.2009;5,312;28.85;0.2920;5.3026;1.51829
15.09.2009;5,313;29.80;0.1691;4.8667;1.69713
16.09.2009;5,314;28.50;0.2079;4.4867;1.66341
17.09.2009;5,315;28.35;0.2392;4.1551;1.60300
18.09.2009;5,316;29.55;0.1588;3.8773;1.71696
19.09.2009;5,317;30.35;0.1370;4.8583;1.77073
20.09.2009;5,318;31.00;0.1249;12.1786;1.80533
21.09.2009;5,319;31.05;0.1165;14.3653;1.83191
22.09.2009;5,320;29.30;0.1104;15.1447;1.85324
23.09.2009;5,321;29.00;0.2242;14.3320;1.69000
24.09.2009;5,322;29.15;0.1608;12.3656;1.72059
25.09.2009;5,323;28.80;0.1556;10.5103;1.74352
26.09.2009;5,324;28.85;0.1679;9.0064;1.73464
27.09.2009;5,325;29.85;0.2052;7.8119;1.67531
28.09.2009;5,326;30.40;0.1536;6.8558;1.73321
29.09.2009;5,327;30.05;0.1548;6.0801;1.74795
30.09.2009;5,328;27.85;0.1627;5.4440;1.74330
01.10.2009;5,329;27.00;0.2497;4.9242;1.59352
02.10.2009;5,330;27.55;0.2288;4.5163;1.61596
03.10.2009;5,331;28.55;0.1576;4.2341;1.72018
04.10.2009;5,332;29.55;0.1363;4.1076;1.77259
05.10.2009;5,333;29.55;0.1246;4.1873;1.80639
06.10.2009;5,334;29.20;0.1167;4.6197;1.83161
07.10.2009;5,335;29.55;0.1106;7.8999;1.85281
08.10.2009;5,336;29.10;0.1055;12.7009;1.87180
09.10.2009;5,337;28.85;0.1010;12.0797;1.88983
10.10.2009;5,338;29.50;0.0975;10.3867;1.90498
11.10.2009;5,339;29.30;0.0943;8.9225;1.92041
12.10.2009;5,340;29.10;0.0919;7.7487;1.93231
13.10.2009;5,341;29.20;0.0895;6.8066;1.94551
14.10.2009;5,342;29.55;0.0873;6.0407;1.95863
15.10.2009;5,343;29.10;0.0854;5.4092;1.97124
16.10.2009;5,344;29.35;0.0833;4.8817;1.98668
17.10.2009;5,345;29.30;0.1333;4.4357;1.87360
18.10.2009;5,346;28.45;0.1268;4.0548;1.86601
19.10.2009;5,347;28.90;0.1186;3.7262;1.86923
20.10.2009;5,348;29.20;0.1118;3.4405;1.87708
21.10.2009;5,349;28.80;0.1065;3.1901;1.88739
22.10.2009;5,350;29.15;0.1625;2.9692;1.80802
23.10.2009;5,351;28.85;0.1889;2.7731;1.73415
24.10.2009;5,352;28.85;0.1490;2.5981;1.75314
25.10.2009;5,353;29.35;0.1317;2.4410;1.78933
26.10.2009;5,354;29.45;0.1213;2.2994;1.81828
27.10.2009;5,355;28.85;0.1140;2.1713;1.84151
28.10.2009;5,356;28.65;0.1083;2.0548;1.86169
29.10.2009;5,357;29.00;0.1032;1.9486;1.88087
30.10.2009;5,358;28.35;0.0989;1.8514;1.89868
31.10.2009;5,359;28.35;0.0952;1.7621;1.91571
01.11.2009;5,360;27.70;0.0918;1.6799;1.93282
02.11.2009;5,361;26.60;0.0887;1.6040;1.95085
03.11.2009;5,362;25.70;0.0859;1.5337;1.96943
04.11.2009;5,363;25.75;0.0843;1.4686;1.97934
05.11.2009;5,364;26.20;0.0818;1.4080;2.00282
06.11.2009;5,365;27.10;0.0795;1.3516;2.03055
07.11.2009;5,366;27.55;0.0772;1.2990;2.07124
08.11.2009;5,367;28.30;0.0758;1.2501;2.08635
09.11.2009;5,368;28.85;0.0830;1.2047;1.98430
10.11.2009;5,369;29.10;0.0809;1.1631;1.99716
11.11.2009;5,370;29.10;0.0788;1.1255;2.01487
12.11.2009;5,371;29.15;0.0764;1.0927;2.04593
13.11.2009;5,372;29.85;0.0742;1.0656;2.09461
14.11.2009;5,373;29.90;0.0732;1.0452;2.11021
15.11.2009;5,374;29.95;0.0725;1.0327;2.11809
16.11.2009;5,375;29.70;0.0719;1.0290;2.12444
17.11.2009;5,376;28.70;0.0714;1.0340;2.13011
18.11.2009;5,377;27.55;0.0710;1.0470;2.13507
19.11.2009;5,378;27.25;0.0705;1.0659;2.14079
20.11.2009;5,379;26.40;0.0702;1.0877;2.14431
21.11.2009;5,380;26.20;0.0699;1.1091;2.14823
22.11.2009;5,381;24.90;0.0695;1.1272;2.15312
23.11.2009;5,382;24.70;0.0693;1.1398;2.15702
24.11.2009;5,383;25.45;0.0690;1.1458;2.16047
25.11.2009;5,384;25.75;0.0688;1.1452;2.16372
26.11.2009;5,385;26.25;0.0685;1.1385;2.16669
27.11.2009;5,386;26.45;0.0683;1.1265;2.16948
28.11.2009;5,387;26.90;0.0681;1.1102;2.17219
29.11.2009;5,388;26.90;0.0679;1.0907;2.17467
30.11.2009;5,389;26.80;0.0678;1.0689;2.17718
01.12.2009;5,390;26.70;0.0676;1.0455;2.17950
02.12.2009;5,391;26.15;0.0674;1.0210;2.18178
03.12.2009;5,392;26.25;0.0673;0.9961;2.18393
04.12.2009;5,393;26.25;0.0671;0.9710;2.18609
05.12.2009;5,394;26.10;0.0670;0.9461;2.18824
06.12.2009;5,395;26.05;0.0669;0.9215;2.19016
07.12.2009;5,396;25.80;0.0667;0.8973;2.19208
08.12.2009;5,397;25.75;0.0666;0.8738;2.19388
09.12.2009;5,398;25.75;0.0665;0.8509;2.19553
10.12.2009;5,399;26.30;0.0664;0.8286;2.19720
11.12.2009;5,400;26.30;0.0663;0.8071;2.19884
12.12.2009;5,401;26.30;0.0662;0.7863;2.20045
13.12.2009;5,402;26.60;0.0661;0.7663;2.20203
14.12.2009;5,403;27.25;0.0660;0.7469;2.20386
15.12.2009;5,404;27.15;0.0659;0.7283;2.20524
16.12.2009;5,405;27.75;0.0658;0.7103;2.20653
17.12.2009;5,406;27.35;0.0657;0.6930;2.20788
18.12.2009;5,407;27.00;0.0656;0.6763;2.20934
19.12.2009;5,408;27.35;0.0656;0.6602;2.21111
20.12.2009;5,409;26.55;0.0655;0.6447;2.21248
21.12.2009;5,410;26.25;0.0654;0.6298;2.21404
22.12.2009;5,411;26.30;0.0653;0.6154;2.21552
23.12.2009;5,412;26.30;0.0652;0.6016;2.21714
24.12.2009;5,413;26.40;0.0652;0.5882;2.21822
25.12.2009;5,414;26.85;0.0651;0.5753;2.21919
26.12.2009;5,415;27.05;0.0650;0.5628;2.22028
27.12.2009;5,416;27.60;0.0650;0.5508;2.22137
28.12.2009;5,417;28.15;0.0649;0.5392;2.22246
29.12.2009;5,418;27.25;0.0805;0.5280;2.07429
30.12.2009;5,419;27.80;0.0789;0.5172;2.06874
31.12.2009;5,420;28.00;0.0771;0.5067;2.07344
01.01.2010;5,421;27.65;0.0753;0.4966;2.08115
02.01.2010;5,422;28.30;0.0732;0.4868;2.09463
03.01.2010;5,423;28.85;0.0708;0.4773;2.12146
04.01.2010;5,424;28.25;0.0690;0.4681;2.16497
05.01.2010;5,425;28.35;0.0684;0.4592;2.17773
06.01.2010;5,426;29.15;0.0679;0.4506;2.18408
07.01.2010;5,427;28.20;0.0675;0.4423;2.18915
08.01.2010;5,428;26.45;0.0707;0.4342;2.11181
09.01.2010;5,429;27.40;0.0724;0.4263;2.09978
10.01.2010;5,430;27.75;0.0703;0.4187;2.11676
11.01.2010;5,431;27.15;0.0679;0.4113;2.16026
12.01.2010;5,432;27.50;0.0671;0.4042;2.18909
13.01.2010;5,433;26.80;0.0668;0.3972;2.19799
14.01.2010;5,434;26.40;0.0665;0.3904;2.20311
15.01.2010;5,435;26.55;0.0663;0.3838;2.20697
16.01.2010;5,436;26.40;0.0661;0.3774;2.21034
17.01.2010;5,437;26.05;0.0659;0.3712;2.21333
18.01.2010;5,438;25.75;0.0658;0.3652;2.21612
19.01.2010;5,439;25.85;0.0656;0.3593;2.21882
20.01.2010;5,440;26.75;0.0731;0.3536;2.10455
21.01.2010;5,441;26.30;0.0860;0.3480;2.06239
22.01.2010;5,442;25.35;0.1685;0.3426;1.92571
23.01.2010;5,443;26.10;0.1937;0.3373;1.78816
24.01.2010;5,444;25.95;0.1504;0.3321;1.76079
25.01.2010;5,445;26.55;0.1329;0.3271;1.79043
26.01.2010;5,446;26.35;0.1223;0.3222;1.81792
27.01.2010;5,447;26.80;0.1147;0.3174;1.84086
28.01.2010;5,448;27.00;0.1089;0.3128;1.86052
29.01.2010;5,449;27.50;0.1038;0.3082;1.87959
30.01.2010;5,450;27.85;0.0993;0.3038;1.89769
31.01.2010;5,451;28.45;0.0953;0.2995;1.91570
01.02.2010;5,452;28.30;0.0917;0.2952;1.93413
02.02.2010;5,453;28.95;0.0885;0.2911;1.95292
03.02.2010;5,454;29.10;0.0853;0.2871;1.97557
04.02.2010;5,455;29.25;0.0823;0.2832;2.00382
05.02.2010;5,456;30.05;0.0798;0.2793;2.03535
06.02.2010;5,457;29.65;0.0775;0.2756;2.07126
07.02.2010;5,458;28.75;0.1098;0.2719;1.91291
08.02.2010;5,459;28.95;0.1071;0.2683;1.91213
09.02.2010;5,460;28.90;0.1034;0.2648;1.91877
10.02.2010;5,461;29.40;0.0996;0.2614;1.92702
11.02.2010;5,462;30.20;0.0956;0.2580;1.93823
12.02.2010;5,463;30.30;0.0919;0.2547;1.95127
13.02.2010;5,464;29.85;0.0883;0.2515;1.96738
14.02.2010;5,465;30.25;0.0855;0.2483;1.98253
15.02.2010;5,466;30.15;0.0828;0.2453;2.00213
16.02.2010;5,467;30.55;0.0797;0.2422;2.03719
17.02.2010;5,468;30.10;0.0771;0.2393;2.07751
18.02.2010;5,469;29.25;0.0757;0.2364;2.09169
19.02.2010;5,470;27.70;0.0746;0.2336;2.10069
20.02.2010;5,471;26.90;0.0737;0.2308;2.10823
